ANO;MÊS;GRANDE REGIÃO;UNIDADE DA FEDERAÇÃO;PRODUTO;LOCALIZAÇÃO;CONSUMO
2007;JUL;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2007;JUN;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2007;MAI;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2007;AGO;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2007;JAN;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2007;OUT;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2007;SET;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2007;FEV;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;6096,145
2007;JAN;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;6506,6779
2007;DEZ;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;11137,1934
2007;MAR;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;6730,6121
2007;JUN;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;5897,135
2007;MAI;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;5921,633
2007;ABR;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;5959,6652
2007;NOV;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;9510,6142
2007;JUN;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;9279,1216
2007;MAI;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;9634,4518
2007;ABR;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;8602,214
2007;JUL;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;10998,1197
2007;OUT;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;11161,6083
2007;SET;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;11483,8302
2007;AGO;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;11199,8599
2007;JUL;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;6323,4462
2007;JUN;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;2496,3602
2007;MAI;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;2756,23
2007;ABR;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;3304,2931
2007;JUL;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;3687,4114
2007;OUT;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;3628,7307
2007;SET;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;4546,0134
2007;AGO;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;3770,8983
2007;MAR;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;3220,9032
2007;OUT;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;5657,1557
2007;SET;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;5467,5552
2007;AGO;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;6446,5751
2007;NOV;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;5434,3919
2007;FEV;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;3300,5029
2007;JAN;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;4566,1613
2007;DEZ;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;5294,6571
2008;AGO;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;10182,382
2008;SET;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;7683,05999
2008;JUN;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;8247,933
2008;JUL;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;9014,319
2008;DEZ;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;5946,159
2008;JAN;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;0
2008;OUT;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;4834,592
2008;NOV;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;4887,308
2008;DEZ;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;1673
2008;JAN;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;6498,83
2008;OUT;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;1490
2008;NOV;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;1510
2008;ABR;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;6772,317
2008;MAI;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;9846,454
2008;FEV;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;6713,362
2008;MAR;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;6126,679
2008;FEV;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;0
2008;JAN;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;1506,3854
2008;FEV;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;2679,8128
2008;NOV;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;0
2008;DEZ;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;0
2008;MAI;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;3449,102413
2008;JUN;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;3032,821816
2008;MAR;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;2309,491553
2008;ABR;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;3189,210083
2008;MAI;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;0
2008;JUN;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;0
2008;MAR;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;0
2008;ABR;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;0
2008;SET;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;0
2008;OUT;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;0
2008;JUL;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;0
2008;AGO;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;0
2008;NOV;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2008;DEZ;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2008;SET;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2008;OUT;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2008;MAR;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2008;ABR;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2008;JAN;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2008;FEV;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2008;MAR;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2008;ABR;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2008;JAN;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2008;FEV;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2008;JUL;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2008;AGO;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2008;MAI;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2008;JUN;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2008;MAI;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2008;ABR;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;1461
2008;MAI;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;1588
2008;FEV;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;1415
2008;MAR;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;1340
2008;AGO;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;1561
2008;SET;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;1598
2008;JUN;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;1448
2008;JUL;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;1613
2008;AGO;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2008;SET;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2008;JUN;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2008;JUL;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2008;DEZ;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2008;JAN;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;1159
2008;OUT;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2008;NOV;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2008;FEV;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;371
2008;MAR;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;413
2008;DEZ;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;184294,4035
2008;JAN;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;399
2008;JUN;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;430
2008;JUL;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;433
2008;ABR;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;332
2008;MAI;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;413
2008;JUN;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;176208,664
2008;JUL;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;174843,3608
2008;ABR;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;157094,895
2008;MAI;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;176091,665
2008;OUT;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;181884,8537
2008;NOV;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;176069,1722
2008;AGO;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;172636,4109
2008;SET;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;170000,7135
2008;AGO;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;268
2008;JUL;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;226,018
2008;AGO;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;210,446
2008;MAI;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;236,64
2008;JUN;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;227,869
2008;NOV;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;91,151
2008;DEZ;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;101,548
2008;SET;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;222,24
2008;OUT;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;161,543
2008;NOV;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;237
2008;DEZ;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;404
2008;SET;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;243
2008;OUT;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;38
2008;MAR;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;213,71
2008;ABR;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;219,578
2008;JAN;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;165,484
2008;FEV;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;117,482
2008;MAI;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;172,575
2008;JUN;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;178,687
2008;MAR;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;166,179
2008;ABR;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;159,055
2008;SET;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;176,953
2008;OUT;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;181,816
2008;JUL;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;193,382
2008;AGO;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;188,154
2008;SET;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;1628,41253
2008;OUT;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;2341,07897
2008;JUL;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;3506,248158
2008;AGO;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;2497,068161
2008;JAN;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;172,01
2008;FEV;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;157,36
2008;NOV;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;3022,1207
2008;DEZ;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;3127,18325
2008;NOV;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;168,019
2008;OUT;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;12520,90867
2008;NOV;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;11894,62853
2008;AGO;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;13216,672
2008;SET;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;12177,1685
2008;FEV;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;148053,676
2008;MAR;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;157776,721
2008;DEZ;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;10888,28552
2008;JAN;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;155413,5539
2008;FEV;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;9840,9572
2008;MAR;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;9658,749
2008;DEZ;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;161,24
2008;JAN;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;10375,0396
2008;JUN;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;10819,757
2008;JUL;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;13812,653
2008;ABR;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;10176,67862
2008;MAI;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;9968,97
2008;AGO;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;15867,784
2008;SET;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;15302,83494
2008;JUN;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;14248,887
2008;JUL;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;14731,752
2008;DEZ;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;12733,36693
2008;JAN;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;909,806
2008;OUT;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;14752,84692
2008;NOV;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;13022,35395
2008;DEZ;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;2512,226
2008;JAN;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;11055,607
2008;OUT;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;3168,625
2008;NOV;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;2911,869
2008;ABR;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;3275,306
2008;MAI;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;10776,085
2008;FEV;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;10997,758
2008;MAR;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;14007,064
2008;FEV;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;913,6221
2008;JAN;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;11908,5207
2008;FEV;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;11160,3213
2008;NOV;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;951,10199
2008;DEZ;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;854,37398
2008;MAI;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;10417,32059
2008;JUN;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;10985,40318
2008;MAR;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;10977,29845
2008;ABR;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;11164,90692
2008;MAI;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;795,489
2008;JUN;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;928,765
2008;MAR;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;773,982
2008;ABR;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;767,198
2008;SET;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;1006,56298
2008;OUT;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;768,32099
2008;JUL;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;880,953
2008;AGO;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;997,228
2008;NOV;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;13292,28999
2008;DEZ;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;12994,79099
2008;SET;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;12164,62999
2008;OUT;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;13010,55299
2008;MAR;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;0
2008;ABR;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;0
2008;JAN;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;0
2008;FEV;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;0
2008;MAR;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;12441,837
2008;ABR;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;11843,889
2008;JAN;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;12604,588
2008;FEV;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;11467,501
2008;JUL;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;12581,044
2008;AGO;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;13201,615
2008;MAI;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;11616,344
2008;JUN;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;12179,29
2008;MAI;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;0
2008;ABR;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;2845,699
2008;MAI;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;3227,141
2008;FEV;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;2690,482
2008;MAR;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;2968,219
2008;AGO;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;3223,838
2008;SET;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;3003,306
2008;JUN;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;2802,838
2008;JUL;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;3226,121
2008;AGO;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;0
2008;SET;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;0
2008;JUN;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;0
2008;JUL;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;0
2008;DEZ;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;0
2008;JAN;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;2482,375
2008;OUT;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;0
2008;NOV;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;0
2008;FEV;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2008;MAR;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2008;DEZ;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2008;JAN;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2008;JUN;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2008;JUL;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2008;ABR;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2008;MAI;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2008;JUN;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2008;JUL;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2008;ABR;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2008;MAI;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2008;OUT;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2008;NOV;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2008;AGO;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2008;SET;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2008;AGO;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2008;JUL;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2008;AGO;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2008;MAI;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2008;JUN;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2008;NOV;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2008;DEZ;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2008;SET;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2008;OUT;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2008;NOV;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2008;DEZ;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2008;SET;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2008;OUT;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2008;MAR;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2008;ABR;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2008;JAN;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2008;FEV;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2008;MAI;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;5439,622
2008;JUN;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;5263,471
2008;MAR;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;5261,181
2008;ABR;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;5137,504
2008;SET;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;5635,10291
2008;OUT;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;5941,14191
2008;JUL;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;5685,369
2008;AGO;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;5584,11
2008;SET;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;10826,3194
2008;OUT;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;6522,90296
2008;JUL;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;10652,09484
2008;AGO;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;12280,63384
2008;JAN;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;5255,4161
2008;FEV;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;5082,5972
2008;NOV;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;10935,00423
2008;DEZ;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;11634,01967
2008;NOV;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;5275,48092
2008;OUT;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;4404,13519
2008;NOV;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;3136,82932
2008;AGO;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;4054,378
2008;SET;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;4156,67835
2008;FEV;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2008;MAR;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2008;DEZ;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;4462,22935
2008;JAN;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2008;FEV;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;2064,3515
