ANO;MÊS;GRANDE REGIÃO;UNIDADE DA FEDERAÇÃO;PRODUTO;LOCALIZAÇÃO;DISPONÍVEL
2001;MAI;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;14043
2001;JUN;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;13200
2001;MAR;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;14384
2001;ABR;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;13800
2001;SET;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;12900
2001;OUT;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;13330
2001;JUL;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;13671
2001;AGO;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;13392
2001;NOV;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2001;DEZ;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2001;SET;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2001;OUT;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2001;MAR;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2001;ABR;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2001;JAN;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2001;FEV;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2001;MAR;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2001;ABR;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2001;JAN;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2001;FEV;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2001;JUL;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2001;AGO;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2001;MAI;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2001;JUN;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2001;MAI;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2001;ABR;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;4712
2001;MAI;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;4850
2001;FEV;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;4378
2001;MAR;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;4672
2001;AGO;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;6545,2
2001;SET;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;3325
2001;JUN;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;5763
2001;JUL;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;6478
2001;AGO;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2001;SET;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2001;JUN;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2001;JUL;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2001;DEZ;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2001;JAN;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;6255
2001;OUT;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2001;NOV;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2001;FEV;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;25623
2001;MAR;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;29651
2001;DEZ;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;246529,7002
2001;JAN;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;25655
2001;JUN;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;25863
2001;JUL;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;31184
2001;ABR;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;23116
2001;MAI;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;23387
2001;JUN;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;190791,8152
2001;JUL;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;222399,74
2001;ABR;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;184557,799
2001;MAI;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;170258,7315
2001;OUT;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;197456,6705
2001;NOV;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;228367,9
2001;AGO;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;195918,129
2001;SET;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;223520,7613
2001;AGO;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;36430
2001;JUL;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;0
2001;AGO;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;0
2001;MAI;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;0
2001;JUN;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;0
2001;NOV;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;0
2001;DEZ;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;0
2001;SET;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;0
2001;OUT;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;0
2001;NOV;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;25552
2001;DEZ;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;27964
2001;SET;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;28382
2001;OUT;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;37469
2001;MAR;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;0
2001;ABR;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;0
2001;JAN;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;0
2001;FEV;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;0
2001;MAI;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;0
2001;JUN;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;0
2001;MAR;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;0
2001;ABR;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;0
2001;SET;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;0
2001;OUT;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;1629,766
2001;JUL;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;0
2001;AGO;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;0
2001;SET;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;31006,8396
2001;OUT;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;44383,8437
2001;JUL;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;45160,25
2001;AGO;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;39198,6393
2001;JAN;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;0
2001;FEV;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;0
2001;NOV;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;48729,4712
2001;DEZ;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;51192,5469
2001;NOV;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;2998,694
2001;OUT;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;10,312
2001;NOV;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;13,6
2001;AGO;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;15,4607
2001;SET;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;14,2982
2001;FEV;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;150844,578
2001;MAR;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;200500,5998
2001;DEZ;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;41,4
2001;JAN;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;205144,9123
2001;FEV;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;-33,0539
2001;MAR;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;-29,1035
2001;DEZ;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;3848,865
2001;JAN;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;-20,5936
2001;JUN;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;1,2943
2001;JUL;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;13,58
2001;ABR;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;2,2374
2001;MAI;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;0,1149
2001;AGO;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;9788,1124
2001;SET;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;9792,8473
2001;JUN;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;9889,4791
2001;JUL;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;9281,18
2001;DEZ;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;10498,3202
2001;JAN;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;31632,9229
2001;OUT;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;8012,4743
2001;NOV;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;9389,9528
2001;DEZ;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;-2987,2791
2001;JAN;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;9559,4305
2001;OUT;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;-3215,9132
2001;NOV;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;-2690,484
2001;ABR;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;11595,6668
2001;MAI;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;11048,3366
2001;FEV;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;10862,9044
2001;MAR;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;14108,9025
2001;FEV;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;28293,031
2001;JAN;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;-7161,3527
2001;FEV;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;-5458,8126
2001;NOV;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;35695,454
2001;DEZ;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;34511,662
2001;MAI;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;-6437,7393
2001;JUN;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;-6039,8808
2001;MAR;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;-6452,6633
2001;ABR;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;-5350,9962
2001;MAI;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;36554,1688
2001;JUN;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;31908,169
2001;MAR;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;32860,4029
2001;ABR;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;32065,8041
2001;SET;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;28814,8709
2001;OUT;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;34353,8012
2001;JUL;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;37206,83
2001;AGO;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;32268,877
2001;NOV;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;22726
2001;DEZ;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;23540
2001;SET;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;23021,741
2001;OUT;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;25290,741
2001;MAR;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;0
2001;ABR;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;0
2001;JAN;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;0
2001;FEV;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;0
2001;MAR;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;20011
2001;ABR;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;21218
2001;JAN;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;20613,775
2001;FEV;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;16383
2001;JUL;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;20105,74
2001;AGO;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;21867,741
2001;MAI;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;22210,741
2001;JUN;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;21705,741
2001;MAI;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;0
2001;ABR;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;-211,9329
2001;MAI;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;-218,9406
2001;FEV;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;-197,6952
2001;MAR;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;-218,9902
2001;AGO;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;-2733,7145
2001;SET;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;-3215,1504
2001;JUN;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;-212,1812
2001;JUL;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;-3470,85
2001;AGO;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;0
2001;SET;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;0
2001;JUN;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;0
2001;JUL;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;0
2001;DEZ;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;0
2001;JAN;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;-3085,0191
2001;OUT;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;0
2001;NOV;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;0
2001;FEV;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2001;MAR;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2001;DEZ;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2001;JAN;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2001;JUN;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2001;JUL;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2001;ABR;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2001;MAI;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2001;JUN;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2001;JUL;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2001;ABR;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2001;MAI;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2001;OUT;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2001;NOV;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2001;AGO;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2001;SET;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2001;AGO;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2001;JUL;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2001;AGO;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2001;MAI;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2001;JUN;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2001;NOV;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2001;DEZ;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2001;SET;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2001;OUT;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2001;NOV;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2001;DEZ;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2001;SET;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2001;OUT;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2001;MAR;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2001;ABR;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2001;JAN;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2001;FEV;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2001;MAI;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;143664,6061
2001;JUN;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;132570,9585
2001;MAR;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;128387,334
2001;ABR;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;129087,6566
2001;SET;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;120393,1672
2001;OUT;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;141344,7502
2001;JUL;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;135630,95
2001;AGO;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;115355,6536
2001;SET;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;-5641,5534
2001;OUT;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;-6116,443
2001;JUL;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;-6770,34
2001;AGO;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;-6398,538
2001;JAN;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;131307,7955
2001;FEV;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;119035,3774
2001;NOV;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;-6498,1721
2001;DEZ;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;-6409,8647
2001;NOV;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;135797,2494
2001;OUT;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;29824,7098
2001;NOV;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;29583,5688
2001;AGO;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;28054,4461
2001;SET;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;28623,8102
2001;FEV;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2001;MAR;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2001;DEZ;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;29258,4356
2001;JAN;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2001;FEV;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;25326,9907
2001;MAR;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;27650,0884
2001;DEZ;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;147708,5027
2001;JAN;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;26528,9511
2001;JUN;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;28336,5287
2001;JUL;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;30453,49
2001;ABR;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;28030,6716
2001;MAI;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;27739,8818
2002;AGO;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;58771,01
2002;SET;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;54634,86
2002;JUN;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;65064,16
2002;JUL;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;56274,2
2002;DEZ;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;72299,78
2002;JAN;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;13330
2002;OUT;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;55785,01
2002;NOV;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;67606,27
2002;DEZ;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;8765
2002;JAN;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;49304,329
2002;OUT;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;8028
2002;NOV;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;9390
2002;ABR;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;59528,24
2002;MAI;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;60752,49
2002;FEV;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;48671,16
2002;MAR;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;58209,54
2002;FEV;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;12040
2002;JAN;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;49018,7682
2002;FEV;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;44394,8
2002;NOV;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;12150
2002;DEZ;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;12051
2002;MAI;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;46395,95
2002;JUN;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;43648,21
2002;MAR;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;42007,74
2002;ABR;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;39483,8
2002;MAI;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;12013
2002;JUN;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;12750
2002;MAR;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;13330
2002;ABR;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;12612,2
2002;SET;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;11566
2002;OUT;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;12710
2002;JUL;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;13144
2002;AGO;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;11466,5
2002;NOV;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2002;DEZ;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2002;SET;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2002;OUT;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2002;MAR;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2002;ABR;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2002;JAN;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2002;FEV;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2002;MAR;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2002;ABR;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2002;JAN;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2002;FEV;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2002;JUL;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2002;AGO;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2002;MAI;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2002;JUN;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2002;MAI;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2002;ABR;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;4708
2002;MAI;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;7385
2002;FEV;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;5130
2002;MAR;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;5188
2002;AGO;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;8425
2002;SET;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;7470
2002;JUN;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;6561
2002;JUL;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;8364
2002;AGO;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
